Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7003","Mars","%","0.179533","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7004","Avril","%","6.13165","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7005","Mai","%","6.433824","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7006","Juin","%","5.144995","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7007","Juillet","%","4.12758","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7008","Août","%","3.342618","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7009","Septembre","%","4.948646","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7010","Octobre","%","7.757805","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7011","Novembre","%","7.224335","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23014","Food price inflation","7012","Décembre","%","5.09434","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","102.995442","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","105.286351","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","106.52726","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","112.349986","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","110.53635","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","107.290896","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","105.954532","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","106.240896","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","107.290896","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","108.722714","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","107.672714","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","106.336351","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","","108.895189","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","","109.585648","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","","110.078832","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","","111.952934","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","","112.446119","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","","111.558387","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","","112.051571","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","","112.150208","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","","112.643393","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","","113.333852","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","","112.939304","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","66","Fidji","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","","113.037941","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7001","Janvier","%","1.512813","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7002","Février","%","1.256205","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7003","Mars","%","2.548879","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7004","Avril","%","1.695781","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7005","Mai","%","2.369474","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7006","Juin","%","2.353546","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7007","Juillet","%","2.025499","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7008","Août","%","1.794636","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7009","Septembre","%","2.79484","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7010","Octobre","%","2.612778","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7011","Novembre","%","1.11201","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23014","Food price inflation","7012","Décembre","%","1.129146","Fc","Donnée calculée",""
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","98.648476","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","99.958588","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","100.188608","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","99.558554","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","99.808576","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","99.598557","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","99.238527","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","99.838578","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","100.418628","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","67","Finlande","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","100.548639","X","Sources internationales sûres","base year is 2015"
